iso_code,location,total_cases_per_million,total_deaths_per_million,people_vaccinated_per_hundred,date
OWID_AFR,Africa,1.678,0.048,,2020-03-24
OWID_AFR,Africa,2.068,0.054,,2020-03-25
OWID_AFR,Africa,2.481,0.068,,2020-03-26
OWID_AFR,Africa,2.898,0.086,,2020-03-27
OWID_AFR,Africa,3.152,0.1,,2020-03-28
OWID_AFR,Africa,3.569,0.113,,2020-03-29
OWID_AFR,Africa,3.876,0.129,,2020-03-30
OWID_AFR,Africa,4.312,0.149,,2020-03-31
OWID_AFR,Africa,4.759,0.175,,2020-04-01
OWID_AFR,Africa,5.245,0.214,,2020-04-02
OWID_AFR,Africa,5.903,0.247,,2020-04-03
OWID_AFR,Africa,6.409,0.286,,2020-04-04
OWID_AFR,Africa,6.936,0.331,,2020-04-05
OWID_AFR,Africa,7.459,0.363,,2020-04-06
OWID_AFR,Africa,7.931,0.398,,2020-04-07
OWID_AFR,Africa,8.531,0.428,,2020-04-08
OWID_AFR,Africa,9.136,0.468,,2020-04-09
OWID_AFR,Africa,9.631,0.517,,2020-04-10
OWID_AFR,Africa,10.165,0.553,,2020-04-11
OWID_AFR,Africa,10.809,0.588,,2020-04-12
OWID_AFR,Africa,11.387,0.622,,2020-04-13
OWID_AFR,Africa,12.11,0.651,,2020-04-14
OWID_AFR,Africa,12.824,0.679,,2020-04-15
OWID_AFR,Africa,13.695,0.72,,2020-04-16
OWID_AFR,Africa,14.744,0.758,,2020-04-17
OWID_AFR,Africa,15.718,0.789,,2020-04-18
OWID_AFR,Africa,16.62,0.836,,2020-04-19
OWID_AFR,Africa,17.484,0.865,,2020-04-20
OWID_AFR,Africa,18.282,0.887,,2020-04-21
OWID_AFR,Africa,19.328,0.925,,2020-04-22
OWID_AFR,Africa,20.401,0.967,,2020-04-23
OWID_AFR,Africa,21.683,0.988,,2020-04-24
OWID_AFR,Africa,22.601,1.026,,2020-04-25
OWID_AFR,Africa,23.745,1.061,,2020-04-26
OWID_AFR,Africa,24.74,1.091,,2020-04-27
OWID_AFR,Africa,25.954,1.136,,2020-04-28
OWID_AFR,Africa,27.456,1.185,,2020-04-29
OWID_AFR,Africa,28.907,1.219,,2020-04-30
OWID_AFR,Africa,30.195,1.262,,2020-05-01
OWID_AFR,Africa,31.857,1.312,,2020-05-02
OWID_AFR,Africa,33.046,1.34,,2020-05-03
OWID_AFR,Africa,35.028,1.374,,2020-05-04
OWID_AFR,Africa,36.549,1.423,,2020-05-05
OWID_AFR,Africa,38.448,1.496,,2020-05-06
OWID_AFR,Africa,40.305,1.546,,2020-05-07
OWID_AFR,Africa,43.008,1.607,,2020-05-08
OWID_AFR,Africa,45.134,1.657,,2020-05-09
OWID_AFR,Africa,47.058,1.708,,2020-05-10
OWID_AFR,Africa,49.345,1.748,,2020-05-11
OWID_AFR,Africa,51.702,1.787,,2020-05-12
OWID_AFR,Africa,53.877,1.86,,2020-05-13
OWID_AFR,Africa,56.203,1.911,,2020-05-14
OWID_AFR,Africa,58.387,1.957,,2020-05-15
OWID_AFR,Africa,60.627,2.02,,2020-05-16
OWID_AFR,Africa,63.099,2.058,,2020-05-17
OWID_AFR,Africa,65.835,2.112,,2020-05-18
OWID_AFR,Africa,68.082,2.168,,2020-05-19
OWID_AFR,Africa,70.91,2.23,,2020-05-20
OWID_AFR,Africa,74.41,2.309,,2020-05-21
OWID_AFR,Africa,77.301,2.375,,2020-05-22
OWID_AFR,Africa,80.181,2.43,,2020-05-23
OWID_AFR,Africa,83.259,2.502,,2020-05-24
OWID_AFR,Africa,86.329,2.595,,2020-05-25
OWID_AFR,Africa,89.098,2.679,,2020-05-26
OWID_AFR,Africa,92.887,2.759,,2020-05-27
OWID_AFR,Africa,96.556,2.828,,2020-05-28
OWID_AFR,Africa,100.844,2.926,,2020-05-29
OWID_AFR,Africa,105.409,3.035,,2020-05-30
OWID_AFR,Africa,109.324,3.149,,2020-05-31
OWID_AFR,Africa,113.639,3.24,,2020-06-01
OWID_AFR,Africa,117.283,3.352,,2020-06-02
OWID_AFR,Africa,121.077,3.432,,2020-06-03
OWID_AFR,Africa,126.378,3.548,,2020-06-04
OWID_AFR,Africa,131.746,3.666,,2020-06-05
OWID_AFR,Africa,136.665,3.771,,2020-06-06
OWID_AFR,Africa,141.392,3.87,,2020-06-07
OWID_AFR,Africa,146.351,4.0,,2020-06-08
OWID_AFR,Africa,151.179,4.131,,2020-06-09
OWID_AFR,Africa,156.062,4.243,,2020-06-10
OWID_AFR,Africa,161.583,4.364,,2020-06-11
OWID_AFR,Africa,167.608,4.513,,2020-06-12
OWID_AFR,Africa,173.651,4.664,,2020-06-13
OWID_AFR,Africa,180.19,4.818,,2020-06-14
OWID_AFR,Africa,187.367,5.044,,2020-06-15
OWID_AFR,Africa,193.046,5.233,,2020-06-16
OWID_AFR,Africa,199.559,5.384,,2020-06-17
OWID_AFR,Africa,205.716,5.534,,2020-06-18
OWID_AFR,Africa,213.046,5.73,,2020-06-19
OWID_AFR,Africa,221.497,5.906,,2020-06-20
OWID_AFR,Africa,228.541,6.053,,2020-06-21
OWID_AFR,Africa,235.246,6.22,,2020-06-22
OWID_AFR,Africa,241.997,6.43,,2020-06-23
OWID_AFR,Africa,250.47,6.605,,2020-06-24
OWID_AFR,Africa,259.383,6.765,,2020-06-25
OWID_AFR,Africa,268.019,6.924,,2020-06-26
OWID_AFR,Africa,277.182,7.074,,2020-06-27
OWID_AFR,Africa,285.124,7.208,,2020-06-28
OWID_AFR,Africa,293.365,7.369,,2020-06-29
OWID_AFR,Africa,302.03,7.568,,2020-06-30
OWID_AFR,Africa,311.897,7.761,,2020-07-01
OWID_AFR,Africa,322.484,7.939,,2020-07-02
OWID_AFR,Africa,333.791,8.117,,2020-07-03
OWID_AFR,Africa,345.359,8.267,,2020-07-04
OWID_AFR,Africa,355.533,8.476,,2020-07-05
OWID_AFR,Africa,365.765,8.662,,2020-07-06
OWID_AFR,Africa,378.8,8.934,,2020-07-07
OWID_AFR,Africa,389.784,9.124,,2020-07-08
OWID_AFR,Africa,404.115,9.293,,2020-07-09
OWID_AFR,Africa,417.303,9.524,,2020-07-10
OWID_AFR,Africa,431.338,9.688,,2020-07-11
OWID_AFR,Africa,443.791,9.88,,2020-07-12
OWID_AFR,Africa,455.779,10.043,,2020-07-13
OWID_AFR,Africa,466.546,10.266,,2020-07-14
OWID_AFR,Africa,480.011,10.434,,2020-07-15
OWID_AFR,Africa,495.259,10.71,,2020-07-16
OWID_AFR,Africa,509.834,10.945,,2020-07-17
OWID_AFR,Africa,524.018,11.155,,2020-07-18
OWID_AFR,Africa,537.858,11.315,,2020-07-19
OWID_AFR,Africa,549.439,11.505,,2020-07-20
OWID_AFR,Africa,559.781,11.739,,2020-07-21
OWID_AFR,Africa,574.412,12.267,,2020-07-22
OWID_AFR,Africa,588.187,12.468,,2020-07-23
OWID_AFR,Africa,604.68,12.758,,2020-07-24
OWID_AFR,Africa,618.22,13.07,,2020-07-25
OWID_AFR,Africa,631.881,13.252,,2020-07-26
OWID_AFR,Africa,641.898,13.557,,2020-07-27
OWID_AFR,Africa,651.967,13.798,,2020-07-28
OWID_AFR,Africa,665.127,14.071,,2020-07-29
OWID_AFR,Africa,678.112,14.41,,2020-07-30
OWID_AFR,Africa,692.288,14.682,,2020-07-31
OWID_AFR,Africa,704.909,14.899,,2020-08-01
OWID_AFR,Africa,714.419,15.147,,2020-08-02
OWID_AFR,Africa,722.515,15.386,,2020-08-03
OWID_AFR,Africa,729.911,15.738,,2020-08-04
OWID_AFR,Africa,741.379,16.141,,2020-08-05
OWID_AFR,Africa,752.067,16.462,,2020-08-06
OWID_AFR,Africa,762.131,16.79,,2020-08-07
OWID_AFR,Africa,772.729,17.098,,2020-08-08
OWID_AFR,Africa,781.946,17.365,,2020-08-09
OWID_AFR,Africa,788.758,17.603,,2020-08-10
OWID_AFR,Africa,794.638,17.803,,2020-08-11
OWID_AFR,Africa,801.544,18.109,,2020-08-12
OWID_AFR,Africa,809.296,18.411,,2020-08-13
OWID_AFR,Africa,818.654,18.721,,2020-08-14
OWID_AFR,Africa,827.467,18.901,,2020-08-15
OWID_AFR,Africa,834.892,19.121,,2020-08-16
OWID_AFR,Africa,841.509,19.317,,2020-08-17
OWID_AFR,Africa,847.952,19.627,,2020-08-18
OWID_AFR,Africa,856.079,19.872,,2020-08-19
OWID_AFR,Africa,863.993,20.123,,2020-08-20
OWID_AFR,Africa,871.655,20.386,,2020-08-21
OWID_AFR,Africa,879.437,20.59,,2020-08-22
OWID_AFR,Africa,886.19,20.726,,2020-08-23
OWID_AFR,Africa,891.797,20.89,,2020-08-24
OWID_AFR,Africa,897.423,21.101,,2020-08-25
OWID_AFR,Africa,904.029,21.339,,2020-08-26
OWID_AFR,Africa,910.41,21.528,,2020-08-27
OWID_AFR,Africa,916.459,21.7,,2020-08-28
OWID_AFR,Africa,922.702,21.947,,2020-08-29
OWID_AFR,Africa,929.011,22.069,,2020-08-30
OWID_AFR,Africa,934.087,22.238,,2020-08-31
OWID_AFR,Africa,939.425,22.418,,2020-09-01
OWID_AFR,Africa,945.926,22.616,,2020-09-02
OWID_AFR,Africa,951.704,22.838,,2020-09-03
OWID_AFR,Africa,958.103,23.015,,2020-09-04
OWID_AFR,Africa,963.617,23.183,,2020-09-05
OWID_AFR,Africa,969.452,23.35,,2020-09-06
OWID_AFR,Africa,974.581,23.513,,2020-09-07
OWID_AFR,Africa,980.309,23.681,,2020-09-08
OWID_AFR,Africa,986.497,23.824,,2020-09-09
OWID_AFR,Africa,992.502,23.962,,2020-09-10
OWID_AFR,Africa,998.985,24.135,,2020-09-11
OWID_AFR,Africa,1004.513,24.244,,2020-09-12
OWID_AFR,Africa,1009.546,24.334,,2020-09-13
OWID_AFR,Africa,1014.382,24.461,,2020-09-14
OWID_AFR,Africa,1019.28,24.668,,2020-09-15
OWID_AFR,Africa,1024.733,24.802,,2020-09-16
OWID_AFR,Africa,1031.152,24.935,,2020-09-17
OWID_AFR,Africa,1037.239,25.079,,2020-09-18
OWID_AFR,Africa,1043.749,25.23,,2020-09-19
OWID_AFR,Africa,1050.029,25.329,,2020-09-20
OWID_AFR,Africa,1054.615,25.423,,2020-09-21
OWID_AFR,Africa,1059.717,25.602,,2020-09-22
OWID_AFR,Africa,1066.226,25.758,,2020-09-23
OWID_AFR,Africa,1072.333,25.888,,2020-09-24
OWID_AFR,Africa,1078.283,26.003,,2020-09-25
OWID_AFR,Africa,1083.064,26.129,,2020-09-26
OWID_AFR,Africa,1089.307,26.229,,2020-09-27
OWID_AFR,Africa,1093.536,26.449,,2020-09-28
OWID_AFR,Africa,1099.137,26.611,,2020-09-29
OWID_AFR,Africa,1105.428,26.751,,2020-09-30
OWID_AFR,Africa,1110.844,26.913,,2020-10-01
OWID_AFR,Africa,1117.45,27.025,,2020-10-02
OWID_AFR,Africa,1124.037,27.107,,2020-10-03
OWID_AFR,Africa,1130.069,27.234,,2020-10-04
OWID_AFR,Africa,1133.585,27.33,,2020-10-05
OWID_AFR,Africa,1138.506,27.47,,2020-10-06
OWID_AFR,Africa,1146.37,27.67,,2020-10-07
OWID_AFR,Africa,1154.507,27.893,,2020-10-08
OWID_AFR,Africa,1160.89,28.069,,2020-10-09
OWID_AFR,Africa,1170.986,28.271,,2020-10-10
OWID_AFR,Africa,1177.68,28.426,,2020-10-11
OWID_AFR,Africa,1182.072,28.57,,2020-10-12
OWID_AFR,Africa,1187.915,28.772,,2020-10-13
OWID_AFR,Africa,1196.5,28.968,,2020-10-14
OWID_AFR,Africa,1203.299,29.158,,2020-10-15
OWID_AFR,Africa,1211.271,29.312,,2020-10-16
OWID_AFR,Africa,1221.909,29.51,,2020-10-17
OWID_AFR,Africa,1228.021,29.648,,2020-10-18
OWID_AFR,Africa,1235.247,29.785,,2020-10-19
OWID_AFR,Africa,1242.539,30.008,,2020-10-20
OWID_AFR,Africa,1250.355,30.195,,2020-10-21
OWID_AFR,Africa,1258.538,30.357,,2020-10-22
OWID_AFR,Africa,1266.322,30.524,,2020-10-23
OWID_AFR,Africa,1275.079,30.69,,2020-10-24
OWID_AFR,Africa,1281.862,30.777,,2020-10-25
OWID_AFR,Africa,1289.857,31.036,,2020-10-26
OWID_AFR,Africa,1296.309,31.172,,2020-10-27
OWID_AFR,Africa,1305.186,31.43,,2020-10-28
OWID_AFR,Africa,1313.444,31.581,,2020-10-29
OWID_AFR,Africa,1323.588,31.798,,2020-10-30
OWID_AFR,Africa,1331.849,31.966,,2020-10-31
OWID_AFR,Africa,1339.529,32.206,,2020-11-01
OWID_AFR,Africa,1345.188,32.365,,2020-11-02
OWID_AFR,Africa,1353.299,32.601,,2020-11-03
OWID_AFR,Africa,1363.744,32.776,,2020-11-04
OWID_AFR,Africa,1375.226,33.003,,2020-11-05
OWID_AFR,Africa,1383.968,33.17,,2020-11-06
OWID_AFR,Africa,1395.17,33.451,,2020-11-07
OWID_AFR,Africa,1404.493,33.836,,2020-11-08
OWID_AFR,Africa,1411.123,34.021,,2020-11-09
OWID_AFR,Africa,1420.949,34.276,,2020-11-10
OWID_AFR,Africa,1431.392,34.523,,2020-11-11
OWID_AFR,Africa,1443.164,34.724,,2020-11-12
OWID_AFR,Africa,1454.113,34.933,,2020-11-13
OWID_AFR,Africa,1464.609,35.108,,2020-11-14
OWID_AFR,Africa,1473.985,35.329,,2020-11-15
OWID_AFR,Africa,1481.671,35.537,,2020-11-16
OWID_AFR,Africa,1491.27,35.83,,2020-11-17
OWID_AFR,Africa,1502.684,36.123,,2020-11-18
OWID_AFR,Africa,1513.078,36.329,,2020-11-19
OWID_AFR,Africa,1524.813,36.636,,2020-11-20
OWID_AFR,Africa,1534.776,36.87,,2020-11-21
OWID_AFR,Africa,1544.308,37.086,,2020-11-22
OWID_AFR,Africa,1551.825,37.287,,2020-11-23
OWID_AFR,Africa,1561.152,37.544,,2020-11-24
OWID_AFR,Africa,1572.092,37.779,,2020-11-25
OWID_AFR,Africa,1582.478,38.001,,2020-11-26
OWID_AFR,Africa,1594.442,38.24,,2020-11-27
OWID_AFR,Africa,1604.435,38.415,,2020-11-28
OWID_AFR,Africa,1614.185,38.582,,2020-11-29
OWID_AFR,Africa,1621.905,38.783,,2020-11-30
OWID_AFR,Africa,1629.99,38.975,,2020-12-01
OWID_AFR,Africa,1642.233,39.221,,2020-12-02
OWID_AFR,Africa,1653.945,39.42,,2020-12-03
OWID_AFR,Africa,1667.358,39.741,,2020-12-04
OWID_AFR,Africa,1678.325,39.955,,2020-12-05
OWID_AFR,Africa,1688.367,40.184,,2020-12-06
OWID_AFR,Africa,1696.295,40.369,,2020-12-07
OWID_AFR,Africa,1706.185,40.668,,2020-12-08
OWID_AFR,Africa,1720.653,40.929,,2020-12-09
OWID_AFR,Africa,1734.926,41.223,,2020-12-10
OWID_AFR,Africa,1749.159,41.52,,2020-12-11
OWID_AFR,Africa,1762.685,41.763,,2020-12-12
OWID_AFR,Africa,1774.785,42.022,,2020-12-13
OWID_AFR,Africa,1783.228,42.254,,2020-12-14
OWID_AFR,Africa,1796.656,42.572,,2020-12-15
OWID_AFR,Africa,1812.489,42.83,,2020-12-16
OWID_AFR,Africa,1827.786,43.126,,2020-12-17
OWID_AFR,Africa,1842.198,43.496,,2020-12-18
OWID_AFR,Africa,1858.056,43.83,,2020-12-19
OWID_AFR,Africa,1871.801,44.084,,2020-12-20
OWID_AFR,Africa,1884.319,44.404,,2020-12-21
OWID_AFR,Africa,1899.227,44.799,,2020-12-22
OWID_AFR,Africa,1918.419,45.41,,2020-12-23
OWID_AFR,Africa,1938.592,45.824,,2020-12-24
OWID_AFR,Africa,1957.826,46.214,,2020-12-25
OWID_AFR,Africa,1973.775,46.527,,2020-12-26
OWID_AFR,Africa,1987.705,46.849,,2020-12-27
OWID_AFR,Africa,1999.052,47.256,,2020-12-28
OWID_AFR,Africa,2014.066,47.791,,2020-12-29
OWID_AFR,Africa,2036.904,48.314,,2020-12-30
OWID_AFR,Africa,2059.125,48.835,,2020-12-31
OWID_AFR,Africa,2079.793,49.326,,2021-01-01
OWID_AFR,Africa,2096.889,49.71,,2021-01-02
OWID_AFR,Africa,2113.293,50.161,,2021-01-03
OWID_AFR,Africa,2129.548,50.672,,2021-01-04
OWID_AFR,Africa,2149.574,51.284,,2021-01-05
OWID_AFR,Africa,2176.273,52.112,,2021-01-06
OWID_AFR,Africa,2202.68,52.626,,2021-01-07
OWID_AFR,Africa,2229.887,53.305,,2021-01-08
OWID_AFR,Africa,2256.068,53.795,0.0,2021-01-09
OWID_AFR,Africa,2279.645,54.238,,2021-01-10
OWID_AFR,Africa,2300.556,54.746,,2021-01-11
OWID_AFR,Africa,2320.046,55.548,,2021-01-12
OWID_AFR,Africa,2345.405,56.458,0.0,2021-01-13
OWID_AFR,Africa,2370.937,57.244,,2021-01-14
OWID_AFR,Africa,2394.49,57.919,0.0,2021-01-15
OWID_AFR,Africa,2415.054,58.413,0.0,2021-01-16
OWID_AFR,Africa,2434.873,58.86,,2021-01-17
OWID_AFR,Africa,2451.639,59.4,,2021-01-18
OWID_AFR,Africa,2469.101,60.297,0.0,2021-01-19
OWID_AFR,Africa,2490.238,60.985,0.0,2021-01-20
OWID_AFR,Africa,2511.024,61.749,,2021-01-21
OWID_AFR,Africa,2530.552,62.476,0.0,2021-01-22
OWID_AFR,Africa,2550.922,63.059,0.0,2021-01-23
OWID_AFR,Africa,2565.93,63.542,0.0,2021-01-24
OWID_AFR,Africa,2578.383,64.117,0.0,2021-01-25
OWID_AFR,Africa,2592.256,64.85,0.0,2021-01-26
OWID_AFR,Africa,2607.792,65.634,0.0,2021-01-27
OWID_AFR,Africa,2623.293,66.377,0.0,2021-01-28
OWID_AFR,Africa,2637.631,67.008,0.0,2021-01-29
OWID_AFR,Africa,2650.955,67.467,0.0,2021-01-30
OWID_AFR,Africa,2662.705,67.859,0.0,2021-01-31
OWID_AFR,Africa,2672.186,68.238,0.0,2021-02-01
OWID_AFR,Africa,2683.242,68.898,0.0,2021-02-02
OWID_AFR,Africa,2694.776,69.426,0.0,2021-02-03
OWID_AFR,Africa,2707.064,69.849,0.0,2021-02-04
OWID_AFR,Africa,2718.93,70.257,0.0,2021-02-05
OWID_AFR,Africa,2729.033,70.666,0.0,2021-02-06
OWID_AFR,Africa,2737.779,70.933,,2021-02-07
OWID_AFR,Africa,2746.292,71.263,0.0,2021-02-08
OWID_AFR,Africa,2754.759,71.784,0.0,2021-02-09
OWID_AFR,Africa,2764.544,72.184,0.0,2021-02-10
OWID_AFR,Africa,2773.399,72.553,0.0,2021-02-11
OWID_AFR,Africa,2783.784,72.975,0.0,2021-02-12
OWID_AFR,Africa,2791.925,73.237,0.0,2021-02-13
OWID_AFR,Africa,2799.626,73.456,,2021-02-14
OWID_AFR,Africa,2807.006,73.807,0.0,2021-02-15
OWID_AFR,Africa,2814.486,74.155,0.0,2021-02-16
OWID_AFR,Africa,2823.673,74.455,0.0,2021-02-17
OWID_AFR,Africa,2834.037,74.836,0.0,2021-02-18
OWID_AFR,Africa,2842.256,75.122,0.19,2021-02-19
OWID_AFR,Africa,2849.386,75.339,0.19,2021-02-20
OWID_AFR,Africa,2856.488,75.59,0.19,2021-02-21
OWID_AFR,Africa,2863.214,75.841,0.2,2021-02-22
OWID_AFR,Africa,2868.987,76.191,0.21,2021-02-23
OWID_AFR,Africa,2876.841,76.435,0.23,2021-02-24
OWID_AFR,Africa,2885.995,76.701,0.25,2021-02-25
OWID_AFR,Africa,2894.277,76.937,0.27,2021-02-26
OWID_AFR,Africa,2900.118,77.19,0.27,2021-02-27
OWID_AFR,Africa,2907.14,77.358,0.28,2021-02-28
OWID_AFR,Africa,2913.729,77.593,0.29,2021-03-01
OWID_AFR,Africa,2919.479,77.864,0.29,2021-03-02
OWID_AFR,Africa,2927.616,78.071,0.3,2021-03-03
OWID_AFR,Africa,2936.852,78.318,0.31,2021-03-04
OWID_AFR,Africa,2943.244,78.487,0.32,2021-03-05
OWID_AFR,Africa,2950.668,78.684,0.33,2021-03-06
OWID_AFR,Africa,2956.93,78.855,0.33,2021-03-07
OWID_AFR,Africa,2963.85,79.138,0.35,2021-03-08
OWID_AFR,Africa,2969.69,79.353,0.36,2021-03-09
OWID_AFR,Africa,2977.464,79.578,0.37,2021-03-10
OWID_AFR,Africa,2988.899,79.82,0.38,2021-03-11
OWID_AFR,Africa,2996.228,79.989,0.38,2021-03-12
OWID_AFR,Africa,3003.917,80.208,0.39,2021-03-13
OWID_AFR,Africa,3010.379,80.395,0.4,2021-03-14
OWID_AFR,Africa,3016.654,80.626,0.4,2021-03-15
OWID_AFR,Africa,3023.354,80.855,0.41,2021-03-16
OWID_AFR,Africa,3031.65,81.062,0.41,2021-03-17
OWID_AFR,Africa,3040.103,81.256,0.42,2021-03-18
OWID_AFR,Africa,3049.547,81.663,0.43,2021-03-19
OWID_AFR,Africa,3056.413,81.81,0.43,2021-03-20
OWID_AFR,Africa,3063.196,81.981,0.43,2021-03-21
OWID_AFR,Africa,3070.347,82.175,0.43,2021-03-22
OWID_AFR,Africa,3076.752,82.415,0.44,2021-03-23
OWID_AFR,Africa,3084.879,82.655,0.49,2021-03-24
OWID_AFR,Africa,3094.196,82.943,0.49,2021-03-25
OWID_AFR,Africa,3108.028,83.199,0.5,2021-03-26
OWID_AFR,Africa,3115.096,83.343,0.52,2021-03-27
OWID_AFR,Africa,3121.81,83.48,0.54,2021-03-28
OWID_AFR,Africa,3129.05,83.713,0.54,2021-03-29
OWID_AFR,Africa,3136.332,83.919,0.55,2021-03-30
OWID_AFR,Africa,3145.844,84.111,0.58,2021-03-31
OWID_AFR,Africa,3162.362,84.415,0.59,2021-04-01
OWID_AFR,Africa,3172.192,84.599,0.6,2021-04-02
OWID_AFR,Africa,3178.742,84.724,0.6,2021-04-03
OWID_AFR,Africa,3185.831,84.927,0.61,2021-04-04
OWID_AFR,Africa,3192.734,85.099,0.61,2021-04-05
OWID_AFR,Africa,3199.877,85.275,0.64,2021-04-06
OWID_AFR,Africa,3208.585,85.474,0.66,2021-04-07
OWID_AFR,Africa,3221.138,85.736,0.71,2021-04-08
OWID_AFR,Africa,3230.493,85.931,0.72,2021-04-09
OWID_AFR,Africa,3237.744,86.097,0.73,2021-04-10
OWID_AFR,Africa,3244.968,86.312,0.74,2021-04-11
OWID_AFR,Africa,3252.568,86.509,0.75,2021-04-12
OWID_AFR,Africa,3259.961,86.811,0.76,2021-04-13
OWID_AFR,Africa,3270.344,87.085,0.78,2021-04-14
OWID_AFR,Africa,3279.823,87.318,0.79,2021-04-15
OWID_AFR,Africa,3288.795,87.547,0.8,2021-04-16
OWID_AFR,Africa,3298.763,87.756,0.83,2021-04-17
OWID_AFR,Africa,3305.719,87.944,0.87,2021-04-18
OWID_AFR,Africa,3312.248,88.167,0.88,2021-04-19
OWID_AFR,Africa,3319.79,88.474,0.89,2021-04-20
OWID_AFR,Africa,3328.642,88.706,0.91,2021-04-21
OWID_AFR,Africa,3338.025,88.936,0.91,2021-04-22
OWID_AFR,Africa,3347.054,89.217,0.93,2021-04-23
OWID_AFR,Africa,3354.627,89.394,0.93,2021-04-24
OWID_AFR,Africa,3361.741,89.611,0.93,2021-04-25
OWID_AFR,Africa,3366.811,89.831,0.94,2021-04-26
OWID_AFR,Africa,3373.91,90.104,0.95,2021-04-27
OWID_AFR,Africa,3381.014,90.357,1.03,2021-04-28
OWID_AFR,Africa,3392.65,90.653,1.03,2021-04-29
OWID_AFR,Africa,3399.75,90.843,1.04,2021-04-30
OWID_AFR,Africa,3405.605,91.055,1.05,2021-05-01
OWID_AFR,Africa,3410.117,91.226,1.06,2021-05-02
OWID_AFR,Africa,3415.529,91.417,1.07,2021-05-03
OWID_AFR,Africa,3420.886,91.667,1.08,2021-05-04
OWID_AFR,Africa,3427.805,91.924,1.1,2021-05-05
OWID_AFR,Africa,3437.346,92.21,1.11,2021-05-06
OWID_AFR,Africa,3443.983,92.425,1.15,2021-05-07
OWID_AFR,Africa,3448.464,92.598,1.16,2021-05-08
OWID_AFR,Africa,3455.552,92.79,1.2,2021-05-09
OWID_AFR,Africa,3461.924,93.052,1.23,2021-05-10
OWID_AFR,Africa,3467.196,93.286,1.26,2021-05-11
OWID_AFR,Africa,3473.807,93.513,1.33,2021-05-12
OWID_AFR,Africa,3480.851,93.687,1.34,2021-05-13
OWID_AFR,Africa,3486.819,93.875,1.35,2021-05-14
OWID_AFR,Africa,3491.893,94.054,1.37,2021-05-15
OWID_AFR,Africa,3497.065,94.22,1.38,2021-05-16
OWID_AFR,Africa,3502.908,94.415,1.4,2021-05-17
OWID_AFR,Africa,3510.765,94.651,1.45,2021-05-18
OWID_AFR,Africa,3518.203,94.916,1.48,2021-05-19
OWID_AFR,Africa,3526.701,95.192,1.5,2021-05-20
OWID_AFR,Africa,3534.211,95.467,1.54,2021-05-21
OWID_AFR,Africa,3541.56,95.623,1.6,2021-05-22
OWID_AFR,Africa,3547.631,95.773,1.62,2021-05-23
OWID_AFR,Africa,3554.539,95.985,1.65,2021-05-24
OWID_AFR,Africa,3558.884,96.193,1.68,2021-05-25
OWID_AFR,Africa,3569.38,96.419,1.7,2021-05-26
OWID_AFR,Africa,3578.235,96.637,1.71,2021-05-27
OWID_AFR,Africa,3587.44,96.86,1.71,2021-05-28
OWID_AFR,Africa,3596.175,97.049,1.75,2021-05-29
OWID_AFR,Africa,3600.55,97.198,1.77,2021-05-30
OWID_AFR,Africa,3610.672,97.446,1.83,2021-05-31
OWID_AFR,Africa,3618.133,97.685,1.87,2021-06-01
OWID_AFR,Africa,3628.364,97.917,1.89,2021-06-02
OWID_AFR,Africa,3639.271,98.102,1.91,2021-06-03
OWID_AFR,Africa,3650.727,98.31,1.91,2021-06-04
OWID_AFR,Africa,3660.091,98.502,1.92,2021-06-05
OWID_AFR,Africa,3669.554,98.687,2.1,2021-06-06
OWID_AFR,Africa,3678.175,98.899,2.11,2021-06-07
ALB,Albania,,,,2020-02-25
ALB,Albania,,,,2020-02-26
ALB,Albania,,,,2020-02-27
ALB,Albania,,,,2020-02-28
ALB,Albania,,,,2020-02-29
ALB,Albania,,,,2020-03-01
ALB,Albania,,,,2020-03-02
ALB,Albania,,,,2020-03-03
ALB,Albania,,,,2020-03-04
ALB,Albania,,,,2020-03-05
ALB,Albania,,,,2020-03-06
ALB,Albania,,,,2020-03-07
ALB,Albania,,,,2020-03-08
ALB,Albania,0.695,,,2020-03-09
ALB,Albania,3.475,,,2020-03-10
ALB,Albania,4.17,0.347,,2020-03-11
ALB,Albania,7.992,0.347,,2020-03-12
ALB,Albania,11.467,0.347,,2020-03-13
ALB,Albania,13.205,0.347,,2020-03-14
ALB,Albania,14.594,0.347,,2020-03-15
ALB,Albania,17.722,0.347,,2020-03-16
ALB,Albania,19.112,0.347,,2020-03-17
ALB,Albania,20.502,0.695,,2020-03-18
ALB,Albania,22.239,0.695,,2020-03-19
ALB,Albania,24.324,0.695,,2020-03-20
ALB,Albania,26.409,0.695,,2020-03-21
ALB,Albania,30.926,0.695,,2020-03-22
ALB,Albania,36.139,1.39,,2020-03-23
ALB,Albania,42.741,1.737,,2020-03-24
ALB,Albania,50.733,1.737,,2020-03-25
ALB,Albania,60.463,2.085,,2020-03-26
ALB,Albania,64.633,2.78,,2020-03-27
ALB,Albania,68.455,3.475,,2020-03-28
ALB,Albania,73.667,3.475,,2020-03-29
ALB,Albania,77.49,3.822,,2020-03-30
ALB,Albania,84.44,5.212,,2020-03-31
ALB,Albania,89.999,5.212,,2020-04-01
ALB,Albania,96.254,5.56,,2020-04-02
ALB,Albania,105.636,5.907,,2020-04-03
ALB,Albania,115.713,6.95,,2020-04-04
ALB,Albania,125.443,6.95,,2020-04-05
